usage_id,customer_id,usage_date,login_count,active_minutes,feature_clicks,reports_created,data_exports,seat_count,record_status,status_reason
U0003454,C01060,2025-12-26,25.0,460.0,585,51,97,-5.0,INVALID,Usage record references customer not in subscriptions
U0003455,C00457,2025-01-13,2.0,490.0,919,71,83,100.0,VALID,No issues detected
U0003456,C01104,2025-04-28,60.0,1331.0,816,69,25,-5.0,INVALID,Usage record references customer not in subscriptions
U0003457,C00564,2024-08-23,53.0,722.0,395,36,70,5.0,INVALID,Usage record references customer not in subscriptions
U0003458,C01358,2025-06-19,20.0,472.0,824,72,17,2.0,INVALID,Usage record references customer not in subscriptions
U0003459,C00044,2024-12-17,9.0,1523.0,127,66,45,2.0,INVALID,Usage record references customer not in subscriptions
U0003460,C00274,2024-01-04,41.0,1457.0,915,37,14,,INVALID,Usage record references customer not in subscriptions
U0003461,C00064,2025-02-06,32.0,1384.0,336,70,66,1.0,INVALID,Usage record references customer not in subscriptions
U0003462,C00141,2025-10-28,57.0,,135,51,29,-5.0,VALID,No issues detected
U0003463,C00927,2024-04-08,23.0,1219.0,12,73,89,500.0,VALID,No issues detected
U0003464,C00080,2025-06-28,18.0,1553.0,399,63,41,50.0,INVALID,Usage record references customer not in subscriptions
U0003465,C00201,2025-09-04,2.0,1392.0,952,17,41,-5.0,VALID,No issues detected
U0003466,C01265,2025-07-04,42.0,,651,14,62,50.0,VALID,No issues detected
U0003467,C00661,2025-08-28,36.0,1185.0,905,27,1,5.0,INVALID,Usage record references customer not in subscriptions
U0003468,C00826,2024-06-08,48.0,565.0,987,39,47,-5.0,INVALID,Usage record references customer not in subscriptions
U0003469,C00189,2025-10-12,35.0,1038.0,642,8,68,2.0,INVALID,Usage record references customer not in subscriptions
U0003470,C00455,2025-03-29,8.0,1897.0,342,64,13,5.0,INVALID,Usage record references customer not in subscriptions
U0003471,C00977,2024-11-12,-47.0,338.0,775,20,88,-5.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003472,C01590,2025-12-03,22.0,1898.0,857,5,17,100.0,INVALID,Usage record references customer not in subscriptions
U0003473,C00598,2024-03-27,2.0,633.0,36,27,65,100.0,INVALID,Usage record references customer not in subscriptions
U0003474,C00058,2024-06-19,20.0,151.0,997,0,2,20.0,INVALID,Usage record references customer not in subscriptions
U0003475,C01295,2025-04-27,35.0,,461,78,89,,INVALID,Usage record references customer not in subscriptions
U0003476,C00730,2024-10-16,49.0,1756.0,556,3,90,,INVALID,Usage record references customer not in subscriptions
U0003477,C01512,2024-05-08,11.0,-425.0,789,58,44,50.0,INVALID,Negative active_minutes
U0003478,C01482,2025-01-23,-55.0,1709.0,507,30,66,500.0,INVALID,Negative login_count
U0003479,C99999,2025-05-31,2.0,1343.0,119,65,97,2.0,INVALID,Usage record references customer not in subscriptions
U0003480,C00550,2025-06-16,25.0,969.0,254,36,83,100.0,VALID,No issues detected
U0003481,C00280,2024-09-19,51.0,1937.0,974,66,31,,VALID,No issues detected
U0003482,C00969,2025-12-07,8.0,853.0,271,51,30,50.0,VALID,No issues detected
U0003483,C00814,2024-04-24,17.0,710.0,392,70,58,500.0,INVALID,Usage record references customer not in subscriptions
U0003484,C01344,2024-02-16,27.0,546.0,34,9,21,500.0,INVALID,Usage record references customer not in subscriptions
U0003485,C00884,2024-06-20,56.0,187.0,719,29,69,1.0,VALID,No issues detected
U0003486,C00277,2025-10-02,,1094.0,748,72,15,2.0,VALID,No issues detected
U0003487,C00418,2025-06-19,19.0,454.0,282,50,35,10.0,VALID,No issues detected
U0003488,C01540,2024-07-19,15.0,248.0,545,11,81,50.0,VALID,No issues detected
U0003489,C00590,2024-07-25,7.0,,510,20,31,10.0,VALID,No issues detected
U0003490,C01716,2024-04-03,38.0,759.0,212,50,94,20.0,VALID,No issues detected
U0003491,C00167,2024-02-10,12.0,1827.0,667,13,56,-5.0,INVALID,Usage record references customer not in subscriptions
U0003492,C00313,2024-01-28,35.0,84.0,587,17,26,10.0,INVALID,Usage record references customer not in subscriptions
U0003493,C00560,2025-01-06,23.0,457.0,469,6,60,5.0,VALID,No issues detected
U0003494,C01147,2025-05-14,,1243.0,633,17,84,,INVALID,Usage record references customer not in subscriptions
U0003495,C00625,2025-02-20,43.0,1394.0,448,50,36,5.0,VALID,No issues detected
U0003496,C00467,2025-03-31,10.0,-119.0,391,18,25,2.0,INVALID,Negative active_minutes
U0003497,C00252,2024-02-08,43.0,1663.0,375,23,71,5.0,INVALID,Usage record references customer not in subscriptions
U0003498,C00651,2024-05-08,46.0,99.0,623,75,100,-5.0,INVALID,Usage record references customer not in subscriptions
U0003499,C00963,2025-04-01,45.0,1073.0,276,32,10,2.0,VALID,No issues detected
U0003500,C01207,2025-06-10,7.0,1276.0,936,42,32,2.0,VALID,No issues detected
U0003501,C00721,2025-05-29,7.0,1299.0,77,62,93,,INVALID,Usage record references customer not in subscriptions
U0003502,C00547,2024-11-30,47.0,961.0,708,18,51,2.0,VALID,No issues detected
U0003503,C00464,2024-01-08,56.0,642.0,283,10,54,5.0,INVALID,Usage record references customer not in subscriptions
U0003504,C00785,2024-02-26,56.0,-218.0,296,17,43,,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003505,C01685,2024-05-29,36.0,1437.0,95,51,62,500.0,INVALID,Usage record references customer not in subscriptions
U0003506,C00966,2024-02-12,12.0,1519.0,837,45,44,500.0,VALID,No issues detected
U0003507,C01401,2025-01-15,,531.0,503,36,55,,INVALID,Usage record references customer not in subscriptions
U0003508,C00358,2025-09-25,6.0,957.0,239,40,3,,INVALID,Usage record references customer not in subscriptions
U0003509,C01083,2025-10-27,-35.0,-134.0,898,21,68,100.0,INVALID,Negative login_count; Negative active_minutes
U0003510,C01754,2024-07-23,8.0,481.0,349,40,59,50.0,VALID,No issues detected
U0003511,C01638,2024-02-20,17.0,711.0,898,35,69,-5.0,VALID,No issues detected
U0003512,C00879,2025-04-27,11.0,188.0,986,58,72,2.0,VALID,No issues detected
U0003513,C01771,2024-08-01,42.0,321.0,606,68,89,100.0,INVALID,Usage record references customer not in subscriptions
U0003514,C00896,2024-01-08,6.0,1653.0,266,5,43,-5.0,INVALID,Usage record references customer not in subscriptions
U0003515,C01258,2025-08-08,35.0,,30,80,64,1.0,VALID,No issues detected
U0003516,C01277,2025-02-13,7.0,543.0,898,13,80,500.0,VALID,No issues detected
U0003517,C00894,2024-03-12,41.0,841.0,95,63,99,2.0,VALID,No issues detected
U0003518,C00253,2025-06-24,60.0,1302.0,478,51,72,5.0,VALID,No issues detected
U0003519,C00577,2025-09-28,11.0,1476.0,744,12,31,10.0,INVALID,Usage record references customer not in subscriptions
U0003520,C00853,2025-02-04,8.0,1663.0,967,16,9,5.0,VALID,No issues detected
U0003521,C01711,2024-04-20,15.0,-301.0,927,52,90,-5.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003522,C00491,2024-04-13,26.0,382.0,451,4,30,2.0,INVALID,Usage record references customer not in subscriptions
U0003523,C01455,2024-01-03,38.0,634.0,281,76,44,5.0,VALID,No issues detected
U0003524,C01641,2025-06-21,0.0,1137.0,310,5,25,10.0,VALID,No issues detected
U0003525,C01027,2025-12-22,12.0,1915.0,798,56,61,500.0,INVALID,Usage record references customer not in subscriptions
U0003526,C00732,2024-02-23,6.0,1693.0,328,53,41,,INVALID,Usage record references customer not in subscriptions
U0003527,C00973,2025-04-13,54.0,757.0,340,60,77,,INVALID,Usage record references customer not in subscriptions
U0003528,C00190,2025-02-09,37.0,1520.0,459,62,72,-5.0,INVALID,Usage record references customer not in subscriptions
U0003529,C00497,2024-06-20,56.0,1677.0,29,32,60,-5.0,INVALID,Usage record references customer not in subscriptions
U0003530,C00197,2024-04-03,60.0,747.0,982,76,0,500.0,INVALID,Usage record references customer not in subscriptions
,C01610,2024-11-27,57.0,1989.0,518,45,54,2.0,INVALID,Missing usage_id
U0003532,C00081,2024-08-30,48.0,360.0,486,14,84,20.0,INVALID,Usage record references customer not in subscriptions
U0003533,C00600,2025-01-13,29.0,838.0,456,63,61,-5.0,VALID,No issues detected
U0003534,C01031,2025-10-08,,260.0,639,70,30,20.0,INVALID,Usage record references customer not in subscriptions
U0003535,C00116,2025-05-15,36.0,543.0,212,42,92,2.0,INVALID,Usage record references customer not in subscriptions
U0003536,C01173,2024-05-30,-27.0,23.0,214,68,68,,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003537,C00700,2025-09-19,47.0,1812.0,483,74,48,20.0,INVALID,Usage record references customer not in subscriptions
U0003538,C00983,2025-09-14,44.0,690.0,376,12,91,-5.0,INVALID,Usage record references customer not in subscriptions
U0003539,C01470,2025-05-02,,1489.0,451,75,30,1.0,VALID,No issues detected
U0003540,C00873,2024-08-23,,523.0,917,47,69,,VALID,No issues detected
U0003541,C00412,2025-08-21,18.0,1474.0,759,8,31,100.0,INVALID,Usage record references customer not in subscriptions
U0003542,C00048,2025-03-22,37.0,-88.0,600,29,48,50.0,INVALID,Usage record references customer not in subscriptions; Negative active_minutes
U0003543,C00450,2025-06-26,-44.0,287.0,335,60,43,100.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003544,C00974,2024-03-16,25.0,566.0,843,42,55,1.0,INVALID,Usage record references customer not in subscriptions
U0003545,C00742,2024-11-25,,1070.0,418,56,65,,INVALID,Usage record references customer not in subscriptions
U0003546,C01788,2024-01-31,29.0,1242.0,766,60,13,10.0,VALID,No issues detected
U0003547,C01441,2024-02-27,27.0,576.0,109,69,99,500.0,VALID,No issues detected
U0003548,C01697,2025-04-04,12.0,1092.0,222,8,48,10.0,INVALID,Usage record references customer not in subscriptions
U0003549,C01264,2024-10-06,23.0,,405,80,51,-5.0,INVALID,Usage record references customer not in subscriptions
U0003550,C01108,2024-03-16,9.0,1733.0,459,71,73,500.0,VALID,No issues detected
U0003551,C00233,2025-07-25,24.0,1275.0,987,38,4,1.0,INVALID,Usage record references customer not in subscriptions
,C00032,2024-11-28,54.0,326.0,953,50,29,1.0,INVALID,Missing usage_id
U0003553,C00955,2026-01-13,-52.0,1007.0,564,55,66,500.0,INVALID,Negative login_count
U0003554,C00172,2025-08-10,24.0,1522.0,21,51,82,10.0,VALID,No issues detected
U0003555,C00035,2024-06-18,58.0,72.0,245,5,44,,VALID,No issues detected
U0003556,C00007,2025-01-01,27.0,1806.0,688,27,71,2.0,INVALID,Usage record references customer not in subscriptions
U0003557,C01488,2025-04-18,44.0,892.0,838,22,48,100.0,INVALID,Usage record references customer not in subscriptions
U0003558,C00332,2024-08-02,23.0,1826.0,5,54,29,-5.0,VALID,No issues detected
U0003559,C00833,2025-02-05,60.0,-225.0,17,17,27,500.0,INVALID,Negative active_minutes
U0003560,C01212,2025-01-05,25.0,1006.0,765,39,58,1.0,INVALID,Usage record references customer not in subscriptions
U0003561,C01362,2025-02-28,44.0,179.0,19,34,5,500.0,VALID,No issues detected
U0003562,C01377,2025-02-20,42.0,644.0,379,21,18,50.0,VALID,No issues detected
U0003563,C00635,2024-02-02,55.0,850.0,752,19,81,50.0,VALID,No issues detected
U0003564,C00627,2025-12-29,-24.0,,135,27,15,5.0,INVALID,Usage record references customer not in subscriptions; Negative login_count
U0003565,C00833,2025-09-27,56.0,689.0,427,68,83,500.0,VALID,No issues detected
U0003566,C01347,2025-07-01,10.0,213.0,709,17,41,100.0,VALID,No issues detected
U0003567,C00176,2024-02-29,27.0,1950.0,136,71,77,500.0,VALID,No issues detected
U0003568,C00466,2025-07-09,49.0,-472.0,426,7,34,20.0,INVALID,Negative active_minutes
U0003569,C00284,2025-10-05,29.0,1683.0,779,14,33,5.0,INVALID,Usage record references customer not in subscriptions
U0003570,C00006,2024-07-26,15.0,723.0,593,71,65,2.0,VALID,No issues detected
U0003571,C01102,2025-01-18,23.0,1979.0,424,21,3,2.0,VALID,No issues detected
U0003572,C00517,2025-05-03,26.0,,493,36,60,2.0,INVALID,Usage record references customer not in subscriptions
U0003573,C00601,2024-08-21,47.0,1829.0,346,4,32,10.0,VALID,No issues detected
U0003574,C00840,2024-05-01,,1768.0,549,62,34,5.0,INVALID,Usage record references customer not in subscriptions
U0003575,C01648,2025-06-25,15.0,1273.0,242,18,54,5.0,INVALID,Usage record references customer not in subscriptions
U0003576,C01170,2024-11-25,8.0,1936.0,184,57,18,20.0,INVALID,Usage record references customer not in subscriptions
,C00823,2025-08-07,46.0,524.0,443,40,4,5.0,INVALID,Missing usage_id
U0003578,C00556,2025-10-09,33.0,1938.0,637,15,44,1.0,INVALID,Usage record references customer not in subscriptions
U0003579,C01081,2025-01-30,36.0,1132.0,721,9,80,100.0,INVALID,Usage record references customer not in subscriptions
U0003580,C00292,2024-02-01,9.0,140.0,365,4,0,500.0,VALID,No issues detected
U0003581,C00757,2024-06-10,,525.0,563,22,53,50.0,VALID,No issues detected
U0003582,C00665,2024-07-02,28.0,1287.0,56,26,100,500.0,INVALID,Usage record references customer not in subscriptions
U0003583,C01352,2026-01-27,18.0,1502.0,843,20,44,,INVALID,Usage record references customer not in subscriptions
U0003584,C00669,2025-12-24,53.0,961.0,886,37,52,50.0,VALID,No issues detected
U0003585,C00014,2025-07-12,,1961.0,222,74,99,100.0,INVALID,Usage record references customer not in subscriptions
U0003586,C00163,2024-10-18,7.0,82.0,99,76,16,,VALID,No issues detected
U0003587,C01345,2024-09-20,39.0,952.0,416,54,63,10.0,INVALID,Usage record references customer not in subscriptions
U0003588,C00852,2025-08-21,14.0,1204.0,958,41,73,20.0,INVALID,Usage record references customer not in subscriptions
U0003589,C01285,2024-05-16,60.0,500.0,74,44,53,20.0,VALID,No issues detected
U0003590,C01565,2024-11-03,30.0,856.0,596,14,81,500.0,VALID,No issues detected
U0003591,C00277,2025-10-08,16.0,,259,24,71,100.0,VALID,No issues detected
U0003592,C01698,2025-01-11,,1297.0,52,37,18,50.0,INVALID,Usage record references customer not in subscriptions
U0003593,C00512,2025-10-16,47.0,929.0,38,9,95,20.0,INVALID,Usage record references customer not in subscriptions
U0003594,C00276,2024-02-14,3.0,416.0,417,35,92,2.0,INVALID,Usage record references customer not in subscriptions
U0003595,C01117,2024-03-10,34.0,719.0,795,22,69,500.0,INVALID,Usage record references customer not in subscriptions
U0003596,C00973,2024-02-22,0.0,748.0,775,62,74,5.0,INVALID,Usage record references customer not in subscriptions
U0003597,C01032,2025-08-03,2.0,-434.0,796,22,7,20.0,INVALID,Negative active_minutes
U0003598,C01408,2025-06-03,46.0,,947,39,48,,INVALID,Usage record references customer not in subscriptions
U0003599,C00015,2024-08-03,42.0,56.0,317,37,24,2.0,INVALID,Usage record references customer not in subscriptions
U0003600,C01451,2024-10-11,37.0,1430.0,402,21,93,10.0,INVALID,Usage record references customer not in subscriptions
U0001469,C01146,2025-03-29,24.0,-86.0,674,29,61,20.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions; Negative active_minutes
U0000040,C00751,2024-08-07,49.0,717.0,888,56,32,20.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
,C01706,2026-01-16,56.0,1215.0,280,52,86,-5.0,INVALID,Missing usage_id; Usage record references customer not in subscriptions
U0000076,C00049,2024-03-15,44.0,1990.0,920,33,18,2.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000739,C00146,2025-11-14,47.0,,69,63,83,20.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0001472,C01682,2024-12-16,52.0,693.0,862,63,30,-5.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0002982,C01033,2024-09-15,10.0,656.0,269,43,76,500.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0001063,C01744,2024-10-30,34.0,,397,30,50,5.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0001508,C01016,2025-01-05,47.0,1340.0,315,78,77,10.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000583,C00570,2024-04-13,49.0,,631,35,55,1.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0002173,C01081,2024-08-15,17.0,1060.0,232,66,6,500.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0001112,C01500,2026-01-12,,,910,35,55,2.0,INVALID,Duplicate usage_id
U0002762,C00058,2025-04-11,30.0,579.0,34,79,14,5.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0001164,C00900,2025-03-04,32.0,809.0,163,0,95,100.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000745,C00150,2024-10-09,16.0,1975.0,453,62,88,2.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000254,C00278,2024-07-13,49.0,1813.0,757,44,14,10.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0002161,C00054,2024-09-02,14.0,,559,39,23,2.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0003093,C01326,2025-04-16,51.0,359.0,928,0,49,20.0,INVALID,Duplicate usage_id
U0001190,C00531,2025-07-02,17.0,1432.0,164,78,64,20.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000737,C00645,2024-02-14,45.0,255.0,130,76,11,2.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000178,C01559,2024-06-24,55.0,504.0,848,23,74,1.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0000149,C01618,2024-04-10,37.0,322.0,403,11,82,500.0,INVALID,Duplicate usage_id; Usage record references customer not in subscriptions
U0002722,C01694,2024-06-11,16.0,52.0,926,24,74,500.0,INVALID,Duplicate usage_id
